Day,DayT_Mean,DayT_Max,Tmax_7daymean,Site,Type
7/24/2018,10.16895833,13.461,12.90414286,21Interior,Clearcut
7/25/2018,10.209,13.654,12.64428571,21Interior,Clearcut
7/26/2018,10.832125,13.942,12.53471429,21Interior,Clearcut
7/27/2018,10.372125,12.497,12.59,21Interior,Clearcut
7/28/2018,10.6315,14.23,13.12928571,21Interior,Clearcut
7/29/2018,10.56416667,12.787,13.14314286,21Interior,Clearcut
7/30/2018,11.62070833,15.187,13.67971429,21Interior,Clearcut
7/31/2018,11.7055,13.269,13.65228571,21Interior,Clearcut
8/1/2018,11.94029167,16.046,13.994,21Interior,Clearcut
8/2/2018,11.07683333,14.421,14.06242857,21Interior,Clearcut
8/3/2018,10.39404167,12.69,14.09,21Interior,Clearcut
8/4/2018,9.709916667,12.304,13.81485714,21Interior,Clearcut
8/5/2018,9.962791667,12.207,13.732,21Interior,Clearcut
8/6/2018,10.843625,14.709,13.66371429,21Interior,Clearcut
8/7/2018,9.571,9.571,13.13542857,21Interior,Clearcut
7/6/2018,8.719458333,10.553,NA,22Interior,Buffer
7/7/2018,8.411791667,9.965,NA,22Interior,Buffer
7/8/2018,8.201083333,10.455,NA,22Interior,Buffer
7/9/2018,8.546916667,10.357,17.28571429,22Interior,Buffer
7/10/2018,8.273041667,8.978,15.08957143,22Interior,Buffer
7/11/2018,8.269208333,9.768,13.02,22Interior,Buffer
7/12/2018,9.230458333,12.401,10.35385714,22Interior,Buffer
7/13/2018,10.066375,16.618,11.22028571,22Interior,Buffer
7/14/2018,10.79916667,20.138,12.67357143,22Interior,Buffer
7/15/2018,11.09808333,23.773,14.57614286,22Interior,Buffer
7/16/2018,11.88616667,24.545,16.603,22Interior,Buffer
7/17/2018,12.76325,26,19.03471429,22Interior,Buffer
7/18/2018,13.042875,27.764,21.60557143,22Interior,Buffer
7/19/2018,12.14833333,30.457,24.185,22Interior,Buffer
7/20/2018,9.682666667,19.187,24.552,22Interior,Buffer
7/21/2018,8.967791667,22.046,24.82457143,22Interior,Buffer
7/22/2018,13.12533333,31.472,25.92442857,22Interior,Buffer
7/23/2018,12.71195833,25.805,26.10442857,22Interior,Buffer
7/24/2018,13.656125,23.581,25.75885714,22Interior,Buffer
7/25/2018,15.92545833,43.966,28.07342857,22Interior,Buffer
7/26/2018,16.78975,45.577,30.23342857,22Interior,Buffer
7/27/2018,15.47920833,43.723,33.73857143,22Interior,Buffer
7/28/2018,15.67008333,40.415,36.36271429,22Interior,Buffer
7/29/2018,16.327875,42.758,37.975,22Interior,Buffer
7/30/2018,18.359875,48.821,41.263,22Interior,Buffer
7/31/2018,16.735125,38.714,43.42485714,22Interior,Buffer
8/1/2018,17.16175,47.109,43.87385714,22Interior,Buffer
8/2/2018,15.34616667,47.109,44.09271429,22Interior,Buffer
8/3/2018,11.094375,20.519,40.77785714,22Interior,Buffer
8/4/2018,11.76441667,25.222,38.60742857,22Interior,Buffer
8/5/2018,14.1575,38.602,38.01371429,22Interior,Buffer
8/6/2018,16.13716667,37.384,36.37985714,22Interior,Buffer
8/7/2018,15.821625,40.185,36.59,22Interior,Buffer
7/6/2018,8.318291667,9.176,NA,23Interior,Buffer
7/7/2018,7.871833333,9.373,NA,23Interior,Buffer
7/8/2018,7.535166667,8.978,NA,23Interior,Buffer
7/9/2018,8.08275,9.965,NA,23Interior,Buffer
7/10/2018,7.907041667,8.481,NA,23Interior,Buffer
7/11/2018,7.650416667,8.581,NA,23Interior,Buffer
7/12/2018,8.6595,11.236,9.398571429,23Interior,Buffer
7/13/2018,9.366791667,11.916,9.79,23Interior,Buffer
7/14/2018,9.273708333,11.625,10.11171429,23Interior,Buffer
7/15/2018,8.950291667,11.916,10.53142857,23Interior,Buffer
7/16/2018,9.729958333,12.69,10.92071429,23Interior,Buffer
7/17/2018,10.22625,12.98,11.56342857,23Interior,Buffer
7/18/2018,10.58675,13.461,12.26057143,23Interior,Buffer
7/19/2018,9.969791667,12.787,12.48214286,23Interior,Buffer
7/20/2018,8.734625,10.651,12.30142857,23Interior,Buffer
7/21/2018,7.823708333,9.176,11.95157143,23Interior,Buffer
7/22/2018,8.955833333,11.722,11.92385714,23Interior,Buffer
7/23/2018,9.081375,10.357,11.59057143,23Interior,Buffer
7/24/2018,9.633916667,11.916,11.43857143,23Interior,Buffer
7/25/2018,9.755708333,12.401,11.28714286,23Interior,Buffer
7/26/2018,10.31045833,12.787,11.28714286,23Interior,Buffer
7/27/2018,10.13229167,12.013,11.48171429,23Interior,Buffer
7/28/2018,10.270625,12.787,11.99757143,23Interior,Buffer
7/29/2018,10.482375,13.173,12.20485714,23Interior,Buffer
7/30/2018,11.20116667,13.942,12.717,23Interior,Buffer
7/31/2018,11.14495833,12.11,12.74471429,23Interior,Buffer
8/1/2018,11.3575,14.038,12.97857143,23Interior,Buffer
8/2/2018,10.68958333,13.75,13.11614286,23Interior,Buffer
8/3/2018,9.835666667,11.236,13.00514286,23Interior,Buffer
8/4/2018,9.484125,11.236,12.78357143,23Interior,Buffer
8/5/2018,9.689375,12.013,12.61785714,23Interior,Buffer
8/6/2018,10.53725,14.134,12.64528571,23Interior,Buffer
8/7/2018,10.479,13.942,12.907,23Interior,Buffer
7/6/2018,10.95054167,12.69,11.40514286,25Interior,Clearcut
7/7/2018,10.450625,12.497,11.82314286,25Interior,Clearcut
7/8/2018,10.47641667,13.558,12.14085714,25Interior,Clearcut
7/9/2018,11.26004167,13.75,12.89357143,25Interior,Clearcut
7/10/2018,11.07579167,13.173,13.26785714,25Interior,Clearcut
7/11/2018,10.612,13.269,13.36428571,25Interior,Clearcut
7/12/2018,12.00225,15.473,13.48714286,25Interior,Clearcut
7/13/2018,12.7215,16.332,14.00742857,25Interior,Clearcut
7/14/2018,12.751125,16.332,14.55528571,25Interior,Clearcut
7/15/2018,12.28308333,16.332,14.95157143,25Interior,Clearcut
7/16/2018,12.71120833,16.808,15.38842857,25Interior,Clearcut
7/17/2018,13.11645833,17.855,16.05728571,25Interior,Clearcut
7/18/2018,14.06479167,19.758,16.98428571,25Interior,Clearcut
7/19/2018,13.43558333,20.329,17.678,25Interior,Clearcut
7/20/2018,12.28454167,19.758,18.16742857,25Interior,Clearcut
7/21/2018,11.24095833,18.711,18.50728571,25Interior,Clearcut
7/22/2018,19.29275,42.758,22.28242857,25Interior,Clearcut
7/23/2018,19.81408333,44.58,26.24985714,25Interior,Clearcut
7/24/2018,19.829875,44.089,29.99757143,25Interior,Clearcut
7/25/2018,20.70904167,44.089,33.47342857,25Interior,Clearcut
7/26/2018,21.891,43.359,36.76342857,25Interior,Clearcut
7/27/2018,20.06725,47.109,40.67071429,25Interior,Clearcut
7/28/2018,20.66316667,46.083,44.581,25Interior,Clearcut
7/29/2018,19.24933333,44.211,44.78857143,25Interior,Clearcut
7/30/2018,23.565125,50.874,45.68771429,25Interior,Clearcut
7/31/2018,20.95195833,43.359,45.58342857,25Interior,Clearcut
8/1/2018,22.74141667,46.722,45.95957143,25Interior,Clearcut
8/2/2018,19.22454167,43.238,45.94228571,25Interior,Clearcut
8/3/2018,15.73645833,36.295,44.39742857,25Interior,Clearcut
8/4/2018,13.89416667,39.502,43.45728571,25Interior,Clearcut
8/5/2018,17.28591667,42.52,43.21571429,25Interior,Clearcut
8/6/2018,22.23604167,50.18,43.11657143,25Interior,Clearcut
8/7/2018,22.48833333,49.36,43.97385714,25Interior,Clearcut
7/6/2018,7.98625,8.481,7.506571429,29Interior,Buffer
7/7/2018,7.43075,7.782,7.650428571,29Interior,Buffer
7/8/2018,7.032916667,8.082,7.736285714,29Interior,Buffer
7/9/2018,7.751291667,8.581,8.037714286,29Interior,Buffer
7/10/2018,7.731833333,8.182,8.209714286,29Interior,Buffer
